created_at,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,popularity,favourites_rate,follower_rate,friend_rate,bot_or_not
17,1,0,0,16,0,0,40040,0,39.178,0.0,0.0,0.016,0.0,1
0,1,0,7466,121,255,1,3990,0,1.744,26.639,1.45,0.052,0.106,0
22,0,0,17201,1724,1358,1,18430,0,4.321,53.77,1.616,0.339,0.276,0
11,0,0,16862,884,408,1,21789,0,7.732,40.807,1.944,0.273,0.135,0
15,1,0,52,3,0,0,130,0,0.09,0.0,0.035,0.002,0.0,0
0,0,0,1942,133,539,1,3987,0,2.197,30.815,0.728,0.071,0.26,0
1,1,0,268372,20991,8220,1,117885,0,28.745,89.711,4.196,1.811,1.1,0
23,0,0,1792,3807466,187,0,32014,1,8.409,79.345,0.386,6.909,0.048,0
1,1,0,375,0,0,0,564,0,0.163,0.0,0.103,0.0,0.0,1
21,0,0,3064,729539,2555,0,13814,1,3.463,105.925,0.57,5.214,0.495,0
0,1,0,496,444,10,0,2481,0,1.061,14.623,0.192,0.174,0.004,0
20,1,0,14,279004,94,1,1236,0,0.351,57.101,0.004,4.385,0.026,0
8,0,0,2437,919513,562,1,16237,1,4.686,86.966,0.533,5.585,0.15,0
10,0,0,9034,288247,660,1,6368,1,1.82,81.637,1.276,4.424,0.173,0
10,1,1,12,4,0,0,15,0,0.005,0.0,0.004,0.001,0.0,1
3,0,0,2769,462,594,1,2023,0,0.493,39.211,0.516,0.107,0.135,0
14,0,0,4993,5875,3574,1,11661,1,2.791,71.006,0.786,0.878,0.618,0
19,1,0,58130,372,1459,0,8389,0,4.418,43.146,3.454,0.179,0.57,0
22,0,0,5120,59,124,0,2362,0,0.812,19.769,1.015,0.02,0.042,0
16,0,0,928,1629,1842,0,80990,0,42.492,55.614,0.397,0.618,0.676,1
3,1,0,2731,79,0,1,4946,0,1.854,0.0,0.705,0.029,0.0,1
21,0,0,350,12773,422,1,3291,0,0.968,57.179,0.098,1.559,0.117,0
12,1,0,137,0,0,0,288,0,0.25,0.0,0.112,0.0,0.0,1
14,0,0,364,65,188,0,802,0,0.252,21.961,0.108,0.02,0.057,0
17,0,0,2245,287,295,1,2603,0,1.419,32.224,0.799,0.145,0.149,0
23,1,0,15,12,40,0,38,0,0.042,9.525,0.016,0.013,0.043,0
13,1,0,0,966,0,0,2113176,0,968.015,0.0,0.0,0.366,0.0,1
16,0,0,10643,18622,4225,0,5395,1,1.289,82.089,1.265,1.696,0.698,0
17,1,0,26472,1499,388,0,8100,0,7.613,43.613,3.253,0.879,0.311,0
1,0,0,3274,890,225,1,127294,0,30.837,36.818,0.584,0.195,0.053,1
9,1,0,179,1,0,0,335,0,0.304,0.0,0.151,0.001,0.0,1
13,0,0,64499,1692,180,1,40530,0,16.902,38.647,3.329,0.534,0.072,0
22,1,0,39,1,0,0,97,0,0.04,0.0,0.016,0.0,0.0,1
18,0,0,6967,185,0,1,8184,0,2.942,0.0,1.254,0.064,0.0,1
22,0,0,2648,292,129,1,3552,0,1.066,27.648,0.585,0.084,0.038,1
3,0,0,2482,631,518,0,15674,0,4.68,40.318,0.555,0.173,0.144,0
22,0,0,19636,2866367,13639,1,28643,1,7.55,141.56,1.821,6.629,1.525,0
15,0,0,3585,2821,1913,1,7735,0,3.784,60.041,1.013,0.867,0.661,0
2,0,0,39,7,186,0,7510,0,5.478,10.878,0.028,0.005,0.127,1
2,1,0,33114,906,1077,1,11362,0,12.27,47.554,3.604,0.682,0.772,0
4,0,0,1245,5286737,635,1,21626,1,5.464,99.931,0.273,7.198,0.149,0
0,1,0,8419,432,648,1,2948,0,1.202,39.311,1.489,0.162,0.234,0
2,0,0,111,40,169,0,165,0,0.053,19.072,0.035,0.013,0.053,0
2,0,0,60628,673,629,1,16769,0,5.39,41.982,3.02,0.196,0.184,0
20,0,0,12363,1127,1318,0,2495,0,1.613,50.495,2.196,0.547,0.616,0
18,0,0,4157,431,1771,1,7359,0,2.316,45.391,0.837,0.127,0.443,1
12,0,0,104,137422,3271,0,78694,1,18.999,95.749,0.025,3.532,0.582,1
0,0,0,22,29,69,0,12,0,0.006,14.45,0.011,0.015,0.034,0
1,0,0,17696,7456,4262,1,27053,1,8.023,74.525,1.832,1.167,0.817,0
18,1,0,30792,1219,943,1,77902,0,23.247,48.681,2.321,0.31,0.248,0
12,1,0,187874,42190,4087,1,65989,1,39.993,88.563,4.744,3.28,1.246,0
15,0,0,2683,18870,3401,1,365,1,0.098,80.064,0.543,1.804,0.649,0
17,0,0,2850,250494,634,1,10202,0,2.641,80.226,0.553,4.187,0.152,0
22,1,0,13013,1135,1035,1,31777,0,14.155,48.847,1.916,0.409,0.379,0
0,0,0,5,82336,1353,1,809,1,0.193,81.616,0.001,3.028,0.28,0
7,0,0,674,124,0,1,5764,0,1.426,0.0,0.154,0.03,0.0,0
20,0,0,19781,2348,1675,0,19725,0,4.835,57.624,1.766,0.455,0.344,0
3,0,0,3,1952671,228,0,15096,0,3.769,78.706,0.001,6.191,0.055,0
7,1,0,1081,370,259,1,16770,0,4.214,32.898,0.24,0.089,0.063,0
20,1,0,21470,381,326,1,20963,0,7.45,34.424,2.155,0.127,0.11,0
3,1,0,99859,495,311,0,46891,0,16.355,35.644,3.579,0.159,0.103,1
19,1,0,221,69,326,0,194,0,0.072,24.599,0.079,0.025,0.114,1
22,1,0,2760,54,302,1,3397,0,0.972,22.897,0.582,0.015,0.083,1
21,0,0,88276,5222,2089,1,64316,0,19.567,65.447,3.327,0.951,0.492,0
17,0,0,1064,210,129,1,2919,0,0.927,26.05,0.291,0.065,0.04,0
4,0,0,3592,239944,152,1,47799,0,13.078,62.318,0.684,4.199,0.041,0
14,0,0,779,172,384,1,2243,0,0.849,30.679,0.258,0.063,0.136,0
12,0,0,10988,3885,3352,0,14914,0,8.596,67.093,1.992,1.175,1.076,0
19,0,0,44933,372,280,1,16467,0,5.541,33.388,2.78,0.118,0.09,0
15,1,0,1471,213,1263,1,1393,0,0.36,38.324,0.322,0.054,0.282,1
16,0,0,1333,753748,2062,1,11665,1,2.918,103.281,0.288,5.245,0.416,0
2,0,0,40,31,112,1,111,0,0.028,16.384,0.01,0.008,0.027,0
3,0,0,161926,2808,3272,1,31996,0,7.867,64.267,3.709,0.525,0.59,0
20,0,0,30877,23070,2706,0,30385,1,7.371,79.402,2.139,1.887,0.505,0
22,0,0,803,671,493,1,650,0,0.265,40.38,0.283,0.241,0.183,0
21,0,0,141,934,1239,0,1599,0,0.528,48.724,0.046,0.269,0.343,0
13,1,0,2291,59,1520,0,354,0,0.085,30.0,0.438,0.014,0.311,1
23,0,0,751,323,873,0,1095,0,0.943,39.153,0.499,0.245,0.561,0
6,0,0,20904,691,5001,1,5194,0,1.278,55.702,1.815,0.157,0.802,0
5,0,0,7203,203,1296,1,2716,0,0.669,38.119,1.021,0.049,0.277,0
4,0,0,3148,1148,1733,1,202288,0,48.557,52.555,0.563,0.243,0.348,0
17,0,0,7699,128,592,1,4781,0,1.609,31.031,1.278,0.042,0.182,0
3,1,0,41,0,0,0,91,0,0.063,0.0,0.028,0.0,0.0,0
17,0,0,211258,57112,1746,1,115865,1,27.633,81.77,3.939,2.682,0.348,0
19,0,0,2315,66,153,1,3988,0,1.107,21.179,0.496,0.018,0.042,1
1,1,0,110987,94,407,1,36143,0,13.416,27.375,3.742,0.034,0.141,0
19,0,0,8071,144951,692,1,104881,1,22.301,77.735,0.999,3.46,0.137,0
13,0,0,680,474,225,0,4407,0,3.082,33.408,0.389,0.286,0.146,0
17,1,0,48,0,0,0,77,0,0.068,0.0,0.041,0.0,0.0,0
2,1,0,7032,240,312,0,7559,0,3.331,31.517,1.411,0.101,0.129,1
13,0,0,14201,246,1133,0,3926,0,0.961,38.75,1.499,0.058,0.245,1
21,1,0,441523,15174,16081,1,40828,0,10.649,93.246,4.755,1.601,1.648,0
22,0,0,46,273,128,0,2775,0,0.669,27.279,0.011,0.064,0.03,0
1,0,0,1278,133,648,0,1966,0,0.637,31.716,0.346,0.042,0.19,0
23,0,0,4237,358,444,1,5932,0,1.853,35.877,0.843,0.106,0.13,0
2,1,0,700,1,0,0,939,0,0.448,0.0,0.288,0.0,0.0,1
23,0,0,4802,761,1258,1,12596,0,3.898,47.368,0.911,0.212,0.329,0
2,0,0,66701,482105,31280,0,45673,1,10.529,135.449,2.796,4.72,2.105,0
20,1,0,1596,258,2921,0,2259,0,0.852,44.344,0.471,0.093,0.743,0
21,0,0,6244,1547343,2173,1,38580,0,10.214,109.517,0.976,6.018,0.454,0
10,0,0,2062,119,267,1,437,0,0.125,26.767,0.464,0.033,0.074,0
11,0,0,256,498040,372,1,3738,0,0.831,77.682,0.055,4.716,0.079,0
22,0,0,5416,48860,1389,1,35374,1,7.643,78.137,0.775,2.447,0.262,0
2,1,0,4,32,2,0,5043,0,2.878,3.841,0.002,0.018,0.001,1
1,1,1,2,31,0,0,304,0,0.089,0.0,0.001,0.009,0.0,0
12,1,0,22329,626,565,1,44024,0,20.825,40.827,2.448,0.259,0.237,0
20,0,0,23191,156,468,1,1579,0,0.645,31.099,2.348,0.062,0.175,0
3,1,0,21,0,0,0,171,0,0.148,0.0,0.018,0.0,0.0,1
0,1,0,1495,55,0,0,2622,0,0.777,0.0,0.367,0.016,0.0,0
19,0,0,13,99238,189,1,9507,1,2.294,60.369,0.003,3.217,0.045,0
11,0,0,608,1022843,256,0,3743,1,1.095,76.789,0.164,5.705,0.072,0
2,0,0,9326,433,565,1,20090,0,6.447,38.495,1.385,0.13,0.167,0
18,1,0,587,4,153,0,228,0,0.06,8.107,0.144,0.001,0.04,0
19,0,0,2356,282,0,1,11098,0,3.075,0.0,0.502,0.075,0.0,1
16,0,0,382,1328289,126,1,21877,1,5.263,68.3,0.088,5.77,0.03,0
5,0,0,587,3495344,538,1,10641,1,2.606,94.767,0.134,6.754,0.124,0
15,0,0,1632,225,123,1,850,0,0.209,26.129,0.337,0.054,0.03,0
20,0,0,838,1934,479,0,84443,0,30.92,46.722,0.268,0.535,0.162,0
4,1,0,292,7,0,0,44,0,0.016,0.0,0.101,0.003,0.0,1
1,1,0,3684,393,215,1,6216,0,3.056,32.125,1.034,0.177,0.1,0
22,1,0,13936,970,1067,1,19211,0,6.638,47.966,1.761,0.289,0.314,0
4,0,0,1534,873,411,1,30158,0,9.608,40.781,0.398,0.245,0.123,0
15,0,0,5215,287,320,0,1636,0,0.476,32.683,0.924,0.08,0.089,0
1,1,0,2387,212,189,0,1586,0,0.797,28.131,0.789,0.101,0.091,0
17,0,0,1631,132,0,1,4704,0,3.198,0.0,0.746,0.086,0.0,0
16,1,0,1263,4,43,0,1866,0,0.912,6.09,0.481,0.002,0.021,1
11,1,0,14608,1552135,1353,1,13772,1,3.338,102.791,1.513,5.933,0.284,0
19,1,0,399,1013,302,1,9874,1,2.585,39.549,0.099,0.235,0.076,0
15,0,0,2528,1809,1015,1,17249,0,4.121,51.935,0.472,0.359,0.217,0
0,0,0,1487,2157,1141,1,12765,0,3.055,54.05,0.304,0.416,0.241,0
14,1,0,1605,4250,1256,1,10180,0,2.269,59.625,0.306,0.666,0.247,0
11,0,0,570,149,111,0,2235,0,0.511,23.643,0.122,0.033,0.025,0
21,0,0,3146,1032551,0,1,91,0,0.022,0.0,0.571,5.537,0.0,0
12,0,0,36,167,0,0,155,0,0.042,0.0,0.01,0.044,0.0,0
16,0,0,6537,250,840,0,1769,0,0.458,37.212,0.99,0.063,0.197,0
3,0,0,61,20828,167,0,12307,0,2.949,50.953,0.015,1.79,0.039,0
6,1,0,5950,675,1143,0,10924,0,5.002,45.889,1.315,0.269,0.421,1
20,1,0,9468,423,1067,0,2752,0,2.248,42.188,2.167,0.297,0.627,0
19,1,0,75,2754,460,1,1537,0,0.368,48.584,0.018,0.507,0.105,0
11,1,0,6849,165,542,1,2119,0,1.141,32.191,1.545,0.085,0.256,0
17,0,0,30,642,121,1,63474,0,19.044,31.063,0.009,0.176,0.036,0
4,0,0,1313,155,90,1,1196,0,0.592,22.779,0.501,0.074,0.044,0
2,0,0,27232,1262667,846,1,63074,1,15.173,94.712,2.022,5.719,0.185,0
2,0,0,7242,5273,142,1,19774,0,6.412,42.534,1.208,0.997,0.045,0
21,1,0,317,254,539,0,124,0,0.046,34.863,0.112,0.091,0.183,0
16,0,0,412,654636,701,1,10685,1,2.72,87.769,0.1,5.122,0.164,0
1,1,0,6666,128,489,0,3625,0,1.371,30.104,1.259,0.047,0.17,0
1,1,0,4153,97,98,1,1994,0,1.612,21.068,1.472,0.075,0.076,0
21,0,0,17639,69,217,1,1337,0,0.335,22.876,1.691,0.017,0.053,0
21,1,0,731,219,285,0,309,0,0.278,30.506,0.506,0.18,0.229,0
18,0,0,22949,701,2879,1,9959,0,2.292,52.206,1.838,0.15,0.508,0
20,1,0,3598,171,530,0,2791,0,0.6,32.299,0.573,0.036,0.108,0
14,0,0,495,4977,132,0,3648,1,0.955,41.63,0.122,0.834,0.034,0
3,0,0,14721,28,188,0,2718,0,0.657,17.651,1.516,0.007,0.044,1
17,0,0,12134,1495,1373,1,10761,0,2.597,52.822,1.368,0.308,0.286,0
21,1,0,1160,118,572,0,342,0,0.102,30.352,0.297,0.035,0.157,0
6,1,0,34765,692,675,1,5523,0,6.921,42.623,3.797,0.624,0.613,0
7,1,0,444,7,0,0,634,0,0.246,0.0,0.159,0.003,0.0,1
21,1,0,3161,156,150,1,4608,0,1.824,25.369,0.812,0.06,0.058,0
15,1,0,61,1,0,0,310,0,0.263,0.0,0.05,0.001,0.0,1
16,1,0,5718,520,780,1,3397,0,1.379,41.667,1.2,0.191,0.275,0
18,1,0,908,28,0,0,1243,0,1.026,0.0,0.559,0.023,0.0,1
2,0,0,2602,345,93,1,5880,0,1.45,26.562,0.496,0.082,0.023,1
16,0,0,1808,0,1,0,1492,0,0.485,0.0,0.462,0.0,0.0,1
14,0,0,11972,1178,1127,1,31520,0,9.801,49.706,1.552,0.312,0.3,1
19,1,0,2379,4,127,0,3122,0,2.405,7.809,1.041,0.003,0.093,1
19,0,0,11,892630,40,0,242,1,0.08,50.883,0.004,5.695,0.013,0
1,1,0,5395,312,227,0,171,0,0.091,31.198,1.354,0.154,0.114,0
1,1,0,59,0,0,0,181,0,0.125,0.0,0.04,0.0,0.0,0
17,0,0,106898,36687,11878,0,76800,1,18.506,98.612,3.287,2.286,1.351,0
18,0,0,13830,14315990,703,1,9674,1,2.38,108.035,1.482,8.167,0.16,0
21,0,0,271,0,0,1,63,0,0.018,0.0,0.074,0.0,0.0,1
18,0,0,27384,10848,1084,0,15349,1,7.093,64.944,2.614,1.794,0.406,0
23,1,0,1876,10,1072,0,2714,0,1.236,16.733,0.617,0.005,0.398,1
2,1,0,38,0,0,0,204,0,0.177,0.0,0.032,0.0,0.0,1
16,0,0,14918,244,137,1,32345,0,7.906,27.106,1.536,0.058,0.033,0
8,1,0,57,1,0,0,269,0,0.233,0.0,0.048,0.001,0.0,1
5,0,0,2136,130,858,1,1736,0,0.414,32.936,0.412,0.031,0.186,0
4,1,0,69,0,0,0,146,0,0.102,0.0,0.047,0.0,0.0,0
23,0,0,0,25,3,0,1106,0,1.261,4.517,0.0,0.028,0.003,1
4,0,0,246,1338975,919,1,15764,1,3.954,96.274,0.06,5.82,0.207,0
23,0,0,25426,5342,5683,0,45689,0,10.978,74.208,1.961,0.826,0.861,0
20,0,0,17307,1282,2767,0,7465,0,1.997,56.725,1.728,0.295,0.554,0
19,0,0,15462,5874,1525,0,31050,0,7.788,63.617,1.585,0.906,0.324,0
17,0,0,41657,324,368,1,24024,0,6.424,34.187,2.496,0.083,0.094,0
4,0,0,24691,18130,714,1,17947,1,6.84,64.444,2.343,2.068,0.241,0
23,1,0,1978,203,0,1,2122,0,0.563,0.0,0.422,0.053,0.0,0
10,1,0,1656,61706,482,0,10774,1,2.645,68.167,0.341,2.782,0.112,0
19,0,0,468,23,75,0,581,0,0.15,13.763,0.114,0.006,0.019,1
20,1,0,33458,160334,2408,1,15055,1,3.622,93.327,2.203,3.678,0.457,0
1,1,0,2165,43,29,0,3099,0,1.203,12.871,0.61,0.017,0.011,1
22,0,0,46044,1249,1203,1,20032,0,7.073,50.582,2.848,0.365,0.354,0
14,1,0,11612,332,849,0,4906,0,3.421,39.177,2.208,0.208,0.465,0
20,1,0,2097,14,142,0,2869,0,0.832,13.44,0.475,0.004,0.04,1
3,0,0,9525,9449,1573,0,200520,0,45.708,67.384,1.154,1.149,0.306,0
1,0,0,67,49,0,1,474,0,0.12,0.0,0.017,0.012,0.0,0
5,0,0,658,1046022,425,1,131861,1,33.156,83.918,0.153,5.576,0.102,0
11,1,0,30285,147,786,1,2440,0,0.624,33.323,2.169,0.037,0.183,0
0,0,0,22568,162,532,1,10147,0,2.346,31.981,1.827,0.037,0.116,0
17,0,0,12528,992,233,1,42164,0,11.901,37.646,1.512,0.247,0.064,0
9,0,0,104750,120,78,0,6860,0,3.335,20.955,3.95,0.057,0.037,0
11,1,0,2,14,0,0,1307,0,0.947,0.0,0.001,0.01,0.0,1
13,1,0,42,0,0,0,216,0,0.187,0.0,0.036,0.0,0.0,1
18,1,0,158,0,0,0,288,0,0.258,0.0,0.132,0.0,0.0,0
20,1,0,1,39,5,0,1571,0,0.645,6.61,0.0,0.016,0.002,0
20,0,0,1,166817,52401,0,79349,0,27.571,130.668,0.0,4.077,2.955,0
22,1,0,4490,44,252,0,244,0,0.058,21.064,0.729,0.01,0.059,0
22,0,0,819,587107,260,0,68818,1,14.928,73.913,0.164,4.855,0.055,0
0,0,0,4436,482,619,0,1488,0,1.498,39.736,1.699,0.396,0.485,1
18,0,0,1825,1043333,369,0,12871,1,3.436,81.949,0.397,5.633,0.094,0
1,0,0,2267,273,250,1,6999,0,2.03,31.015,0.505,0.076,0.07,1
1,1,0,322,16,110,0,47,0,0.065,13.343,0.368,0.022,0.142,0
14,0,0,26241,1393,969,1,33393,0,8.215,49.791,2.009,0.295,0.214,0
11,0,0,1543,2801071,2078,1,2055,1,0.576,113.414,0.359,6.667,0.459,0
16,1,0,1358,91625,23468,0,147316,0,71.27,114.979,0.505,3.814,2.514,1
1,1,0,56,0,0,0,119,0,0.089,0.0,0.041,0.0,0.0,0
0,0,0,1459,18,231,1,1949,0,1.493,16.038,0.75,0.014,0.163,1
3,0,0,1018,275,551,1,5339,0,1.493,35.485,0.25,0.074,0.143,0
14,1,0,65,0,0,0,134,0,0.093,0.0,0.044,0.0,0.0,0
16,0,0,5723,1822387,1954,0,2811,1,0.878,109.244,1.025,6.346,0.476,0
22,1,0,4107,1328368,2495,0,121740,1,29.463,110.292,0.69,5.776,0.472,0
3,0,0,7,7,78,0,27,0,0.035,9.086,0.009,0.009,0.095,0
18,0,0,16655,72025,340,1,156,1,0.035,65.228,1.555,2.842,0.073,0
14,1,0,1246,7,12,0,1597,0,0.459,5.334,0.306,0.002,0.003,1
2,0,0,21406,1009787,1208,1,25874,1,6.733,98.125,1.883,5.575,0.273,0
9,0,0,12460,306,1511,0,11152,0,2.737,41.927,1.401,0.072,0.315,0
5,0,0,1280,1,6,0,1860,0,0.561,1.349,0.326,0.0,0.002,1
1,0,0,16365,599,836,1,16257,0,4.894,43.05,1.779,0.166,0.224,0
16,0,1,1973,258,312,1,13589,0,7.613,31.931,0.744,0.135,0.161,0
6,0,0,64829,501,381,0,7796,0,1.949,36.972,2.845,0.118,0.091,0
6,0,0,7493,15044,1443,1,142736,0,36.054,69.978,1.062,1.569,0.311,0
15,1,1,5,3,21,0,39742,0,15.89,4.285,0.002,0.001,0.008,1
1,0,0,2255,1043473,123,1,4300,1,0.889,66.8,0.383,5.379,0.025,0
20,0,0,766,148,121,1,1148,0,0.359,24.039,0.215,0.045,0.037,1
1,1,0,31045,202,875,0,5946,0,2.757,35.999,2.734,0.09,0.341,0
23,1,0,3,44260,5571,0,2305987,0,1080.594,92.274,0.001,3.079,1.284,1
19,1,0,5127,261,318,1,16692,0,7.682,32.103,1.212,0.113,0.137,0
3,0,0,398,229904,2404,1,13212,0,3.923,96.113,0.112,4.238,0.539,0
20,0,0,4009,3489435,571,0,1676,1,0.467,95.651,0.75,6.88,0.148,0
16,0,0,1240,29,155,0,31052,0,9.393,17.176,0.319,0.009,0.046,0
5,0,0,89201,690,578,1,22096,0,8.052,41.591,3.512,0.224,0.191,0
1,0,0,86730,303,240,1,60907,0,22.434,31.357,3.495,0.106,0.085,1
2,1,0,4798,354,469,1,720,0,0.632,36.13,1.65,0.27,0.345,0
22,0,0,1002,340414,1329,0,176987,1,50.873,91.623,0.253,4.594,0.324,0
17,1,0,4101,18,156,0,463,0,0.329,14.888,1.365,0.013,0.105,0
17,0,0,100734,489290,2705,1,33980,1,8.198,103.538,3.231,4.779,0.502,0
17,1,0,1552,20,198,0,2034,0,0.545,16.116,0.348,0.005,0.052,1
9,0,0,2367,3781441,13402,1,15437,1,3.713,143.932,0.451,6.814,1.441,0
18,0,0,204045,1495,3378,1,36317,0,16.055,59.401,4.513,0.507,0.914,0
4,0,0,3,36,48,1,54157,0,20.467,14.053,0.001,0.014,0.018,1
21,0,0,1032,1070728,184,0,3910,1,0.918,72.479,0.217,5.531,0.042,0
20,1,0,27,966583,18,1,2074,1,0.501,40.579,0.007,5.458,0.004,0
20,1,0,45391,1271,5001,0,98704,0,24.24,60.887,2.497,0.272,0.801,0
2,0,0,1974,1250,1285,1,25304,0,6.581,51.058,0.414,0.281,0.288,0
9,1,0,142,0,0,0,223,0,0.199,0.0,0.12,0.0,0.0,0
1,0,0,346,1131,68,0,2490,0,1.219,29.773,0.157,0.441,0.033,0
10,0,0,4046,292,288,1,5324,0,1.526,32.186,0.77,0.08,0.079,0
16,1,0,1734,134,862,0,1369,0,0.434,33.162,0.438,0.042,0.242,1
0,1,0,86,0,0,0,203,0,0.14,0.0,0.058,0.0,0.0,0
2,1,0,178753,1358,3024,0,167247,0,70.598,57.822,4.337,0.453,0.823,0
19,0,0,3822,251,157,1,17207,0,4.12,27.993,0.65,0.058,0.037,0
12,0,0,40,22,33,1,26304,0,32.514,11.057,0.048,0.027,0.04,0
13,0,0,7083,1151006,389,1,37166,1,10.132,83.264,1.075,5.752,0.101,0
9,0,0,1044,2,394,1,1426,0,0.418,6.568,0.267,0.001,0.109,1
14,0,0,2042,269053,4618,1,80931,0,17.267,105.497,0.362,4.067,0.686,0
7,1,0,184,33481146,80,1,3570,1,0.946,76.14,0.048,9.091,0.021,0
3,1,0,2669,377,311,1,1765,0,0.82,34.084,0.807,0.161,0.135,0
22,0,0,40,2941731,73,1,925,1,0.233,64.107,0.01,6.61,0.018,0
14,0,1,2205,178,251,0,3437,0,0.891,28.683,0.452,0.045,0.063,0
22,0,0,6965,461,455,0,813,0,0.678,37.565,1.918,0.325,0.322,0
16,0,0,2120,7,0,0,2990,0,0.856,0.0,0.474,0.002,0.0,1
0,0,0,408,390,41,0,397,0,0.442,22.309,0.375,0.361,0.045,1
18,0,0,685,253,598,0,1717,0,0.437,35.413,0.161,0.062,0.142,0
18,1,0,223,7,0,0,33,0,0.009,0.0,0.062,0.002,0.0,1
16,0,0,1735,661412,53929,1,12933,1,3.111,146.022,0.349,5.076,2.637,0
22,1,0,2403,17,96,0,3080,0,1.204,13.223,0.662,0.007,0.037,1
2,1,0,1776,309,303,0,2216,0,0.957,32.796,0.569,0.125,0.123,0
21,1,0,841,8194,464,1,1055,0,0.373,55.348,0.26,1.36,0.152,0
18,0,0,7610,4576,164,1,17572,1,4.236,43.037,1.042,0.743,0.039,0
15,0,0,628,26,219,0,748,0,0.671,17.777,0.447,0.023,0.179,0
11,1,0,218,23,2,0,69,0,0.027,3.491,0.082,0.009,0.001,1
17,1,0,13845,341,526,0,24181,0,18.629,36.568,2.457,0.233,0.34,1
7,0,0,591,2659687,92,1,12826,1,3.199,67.054,0.137,6.499,0.023,0
14,0,0,2151,84,0,0,3161,0,0.94,0.0,0.494,0.025,0.0,1
20,0,0,2869,2153,813,1,4908,1,1.736,51.438,0.701,0.566,0.253,0
11,1,0,2647,1603128,1532,1,17805,1,6.161,104.798,0.65,6.32,0.425,0
22,0,0,14139,1923,865,0,40378,0,9.723,51.15,1.483,0.381,0.189,1
17,0,0,3149,6834,298,1,11226,1,3.487,50.334,0.682,1.139,0.089,0
16,0,0,5745,607,1453,0,11040,0,2.869,46.679,0.913,0.146,0.32,0
0,0,0,36570,2209,1008,1,75761,0,28.322,53.264,2.686,0.602,0.32,0
22,0,0,44777,93,69,1,2920,0,1.174,19.302,2.945,0.037,0.027,0
7,1,0,34,39,0,0,219,0,0.067,0.0,0.01,0.012,0.0,0
13,0,0,433,1359,733,1,33987,0,7.959,47.61,0.097,0.276,0.158,0
23,1,0,19165,330,332,1,2992,0,0.976,33.7,1.981,0.102,0.103,1
22,1,0,13214,367,291,1,33774,0,10.766,33.539,1.651,0.111,0.089,0
10,1,0,1,10,12,0,239,0,0.074,6.15,0.0,0.003,0.004,1
13,1,0,10,67,99,0,618,0,0.228,19.432,0.004,0.024,0.036,0
7,1,0,7985,114,106,1,1434,0,1.05,22.172,1.924,0.08,0.075,0
16,0,0,65754,1229550,902,1,102535,1,27.14,95.431,2.913,5.788,0.214,0
2,0,0,2138,104,105,1,353,0,0.157,21.703,0.669,0.045,0.046,0
2,0,0,101650,60205,7262,1,267948,0,82.777,97.845,3.478,2.975,1.177,0
4,0,0,68869,691,949,1,30381,0,8.821,44.838,3.044,0.183,0.243,0
19,1,1,146,2,0,0,109,0,0.041,0.0,0.053,0.001,0.0,1
22,0,0,2066,24,0,0,3260,0,0.938,0.0,0.467,0.007,0.0,1
22,1,0,222,15,0,0,153,0,0.058,0.0,0.081,0.006,0.0,1
20,0,0,57,2858179,665,1,52183,1,13.565,96.646,0.015,6.612,0.159,0
1,1,0,510,5,21,0,766,0,0.222,5.538,0.138,0.001,0.006,1
6,0,0,0,363,516,0,14054,0,4.156,36.846,0.0,0.102,0.142,0
23,1,0,160,11,0,0,32,0,0.009,0.0,0.042,0.003,0.0,1
6,1,1,7352,31,2758,0,41,0,0.02,27.458,1.534,0.015,0.86,1
2,1,0,33342,808,1181,1,16073,0,5.493,47.373,2.517,0.244,0.339,0
20,0,0,64549,353,495,1,18606,0,4.554,36.428,2.821,0.083,0.114,0
0,0,0,522,14,21,0,812,0,0.291,8.371,0.172,0.005,0.007,1
19,0,0,3465,1158,1247,0,1255,0,0.572,50.299,0.947,0.424,0.45,0
21,0,0,267,8757984,8,1,4803,1,1.625,35.124,0.087,7.995,0.003,0
19,1,0,669,17,26,0,1043,0,0.351,9.526,0.203,0.006,0.009,1
9,0,0,1,288,147,1,99137,0,26.415,28.316,0.0,0.074,0.038,1
13,0,0,13,105,25,0,13891,0,9.463,15.194,0.009,0.069,0.017,1
11,1,0,2241,173,93,1,7407,0,2.18,23.439,0.507,0.05,0.027,1
10,0,0,7940,520,1084,1,16940,0,3.679,43.724,1.002,0.107,0.211,0
23,0,0,2135,161974,2270,1,23205,1,5.947,92.699,0.436,3.75,0.459,0
9,0,0,6186,51126,12,1,12909,0,3.164,27.809,0.923,2.605,0.003,0
21,0,0,842,362707,548,1,7896,1,1.914,80.752,0.186,4.488,0.125,0
0,1,0,106,0,0,0,279,0,0.193,0.0,0.071,0.0,0.0,0
2,0,0,5691,250,225,1,46898,0,12.476,29.951,0.922,0.064,0.058,0
0,0,0,68165,623,1101,0,82595,0,19.462,45.084,2.837,0.137,0.231,0
4,1,0,21102,3465,4471,0,26646,0,9.544,68.512,2.147,0.807,0.956,0
20,0,0,5357,735328,1124,0,23208,1,5.481,94.901,0.818,5.163,0.235,0
4,1,0,2080,21,30,0,2080,0,1.438,10.615,0.891,0.014,0.021,1
